id,value:
642878,878
4404663,663
3724470,470
2642045,45
617843,843
3780139,139
473951,951
150458,458
133905,905
5697,697
2197327,327
1416766,766
1803941,941
3468325,325
469679,679
953395,395
2377057,57
4951602,602
109983,983
158021,21
1601389,389
1475495,495
4512780,780
3119976,976
4848252,252
3852730,730
4413199,199
231619,619
1557733,733
4802641,641
4782320,320
2081486,486
379182,182
614718,718
3726986,986
3385737,737
4961172,172
558972,972
2972113,113
2327430,430
777671,671
3456648,648
553159,159
1535188,188
86743,743
4170499,499
3940067,67
1884194,194
1920187,187
2603677,677
4462414,414
3737462,462
246613,613
4404007,7
4400976,976
4132368,368
1274009,9
1986482,482
1749496,496
895114,114
4345335,335
2200861,861
3539110,110
2622620,620
2476458,458
4427834,834
680531,531
1154633,633
882699,699
4212443,443
1173688,688
2912896,896
4426033,33
1054923,923
366042,42
4463346,346
4338991,991
2910025,25
2007008,8
1094360,360
3854195,195
3278037,37
3833960,960
2778708,708
226212,212
2026298,298
2281078,78
2999998,998
2131772,772
200988,988
1421836,836
160378,378
604043,43
1504350,350
1886945,945
3553211,211
605511,511
3614779,779
914264,264
1263760,760
527753,753
1795670,670
2380277,277
2722732,732
2449655,655
1847977,977
2189790,790
585691,691
1921694,694
55182,182
3145917,917
2232130,130
4312453,453
388230,230
1178078,78
3875426,426
517073,73
1331751,751
1728718,718
391962,962
1736917,917
990482,482
618224,224
4795579,579
2483207,207
2306122,122
1840541,541
701617,617
3994481,481
2843375,375
2756352,352
433723,723
4211794,794
1168337,337
947321,321
3014767,767
1773257,257
1317589,589
3814762,762
2554801,801
1958412,412
3859060,60
3123668,668
2189643,643
2665487,487
4953596,596
2192949,949
2278289,289
3277375,375
2886047,47
945365,365
2308780,780
4114812,812
2017474,474
3779729,729
4229525,525
3323210,210
34097,97
3535823,823
3546092,92
962207,207
2734627,627
1647533,533
4294298,298
1328020,20
226154,154
1467922,922
1240314,314
2616145,145
2937899,899
3639593,593
4740723,723
3221226,226
2785546,546
2577325,325
4710583,583
2489262,262
1835225,225
1312399,399
3734811,811
1954602,602
2777801,801
2126856,856
2680056,56
751666,666
1333655,655
3013010,10
4154838,838
3596231,231
4252420,420
2604674,674
3678223,223
3670284,284
316512,512
1474740,740
4963927,927
2148207,207
3892419,419
4717283,283
4258707,707
834993,993
1867149,149
1206419,419
290902,902
2528834,834
4510461,461
263318,318
235129,129
3053369,369
1063667,667
199956,956
2431170,170
3748859,859
1235077,77
3046012,12
2308389,389
4574431,431
2375443,443
3476373,373
2393880,880
2767876,876
2324895,895
2135609,609
2918535,535
2081630,630
2785120,120
450114,114
2613932,932
2066296,296
3512012,12
1552800,800
3002172,172
3766564,564
1183250,250
2516062,62
1361538,538
1657770,770
1120994,994
1812383,383
1061106,106
1479503,503
3881246,246
2790105,105
4062727,727
2250382,382
3783679,679
1062620,620
2330129,129
252155,155
3644915,915
4070011,11
28598,598
2284831,831
1788438,438
2579992,992
2975352,352
4592739,739
4835632,632
1155742,742
1210414,414
4606268,268
4969423,423
811425,425
2272745,745
1478363,363
4275961,961
1383698,698
3897969,969
2715876,876
3643794,794
2811220,220
2147997,997
4530857,857
4292227,227
3393931,931
181416,416
3537486,486
4976975,975
1012607,607
1919194,194
3960860,860
4674478,478
2287373,373
4096329,329
920223,223
1430585,585
3060688,688
3780333,333
3006982,982
356441,441
3473825,825
3990822,822
1571969,969
1817663,663
4663873,873
4356016,16
1682420,420
2790006,6
1243447,447
3736848,848
2462645,645
8839,839
2204910,910
4426842,842
2541187,187
881241,241
2620264,264
2258395,395
4290303,303
1421882,882
3349765,765
3036868,868
484542,542
740365,365
544362,362
555720,720
3897717,717
3620614,614
4528229,229
4707599,599
4275201,201
3107079,79
733807,807
4004726,726
1188482,482
3614134,134
3606680,680
3234397,397
1057107,107
2980929,929
1034904,904
1406712,712
3748828,828
3355610,610
3823315,315
184305,305
2020196,196
3588530,530
4160825,825
621713,713
2789657,657
3814921,921
2134480,480
4843243,243
372891,891
4545666,666
1334053,53
4565167,167
809255,255
2908547,547
1889779,779
4227462,462
148338,338
3953448,448
2791434,434
2804328,328
297711,711
3974934,934
2969018,18
343039,39
3388001,1
4018982,982
438280,280
1460228,228
3778420,420
3516630,630
2720084,84
2350240,240
1651834,834
433356,356
4321386,386
1454411,411
2175937,937
2172067,67
2259729,729
2630049,49
523080,80
1041000,0
1157728,728
2401169,169
3857239,239
3846318,318
2246851,851
1836522,522
3442443,443
1711356,356
4269362,362
4700054,54
4972139,139
1184106,106
2365980,980
4483112,112
2535626,626
943849,849
3479143,143
1972406,406
3341312,312
1826272,272
845426,426
3370938,938
4741114,114
2674866,866
3419896,896
4537570,570
4399970,970
4974393,393
825544,544
2241246,246
1718339,339
4913700,700
4154874,874
2081396,396
336157,157
3519594,594
2896178,178
1806417,417
1096751,751
738959,959
3342152,152
3945861,861
3888099,99
3534098,98
4326205,205
2396690,690
3273127,127
3326965,965
3037487,487
986409,409
1834109,109
85704,704
1576165,165
1011249,249
2091789,789
3474262,262
4008148,148
1912488,488
218304,304
3872670,670
3695124,124
3035143,143
2435083,83
238584,584
1677796,796
3526155,155
2711284,284
4464058,58
3566620,620
4621052,52
1359191,191
1967980,980
3313901,901
1216304,304
1794805,805
3072250,250
4457116,116
2375126,126
4731263,263
4618164,164
1512261,261
1101721,721
4682937,937
4618397,397
826571,571
738565,565
3573681,681
785285,285
1014473,473
3910127,127
59074,74
4545857,857
1642767,767
4495308,308
1558219,219
1175207,207
1651635,635
1275396,396
4592152,152
3401130,130
1022847,847
3752820,820
4556723,723
2016110,110
4300084,84
111740,740
4327142,142
2694912,912
3741761,761
2323097,97
2189136,136
3168244,244
4559951,951
1482697,697
4973804,804
3503477,477
1658137,137
3823677,677
2585278,278
4031896,896
1054781,781
14462,462
1230156,156
4456506,506
4611762,762
3709852,852
3576653,653
77353,353
400358,358
4001913,913
1270574,574
2860028,28
1007975,975
4811418,418
896683,683
3623708,708
2246805,805
1461762,762
106545,545
1423301,301
4916753,753
4894575,575
3524373,373
104827,827
3485580,580
208967,967
1852474,474
2881893,893
3896485,485
4362917,917
3959525,525
3416427,427
2177898,898
2178983,983
1568209,209
1268142,142
699297,297
882882,882
1096374,374
3013400,400
3423815,815
2314141,141
2564288,288
2777619,619
1427260,260
706615,615
4890445,445
2912786,786
529500,500
1318809,809
1657194,194
1513923,923
1135483,483
2569131,131
4002511,511
2478190,190
3381901,901
1554283,283
2396974,974
1493819,819
1313416,416
2877811,811
4377222,222
4184244,244
741696,696
4473138,138
2372439,439
120438,438
3030325,325
1008078,78
4114527,527
3185037,37
153101,101
3906612,612
889638,638
4439507,507
825162,162
4147201,201
2427523,523
1582923,923
2682463,463
3913272,272
2691446,446
2835247,247
4949028,28
1607595,595
900108,108
2288192,192
2843833,833
28303,303
3711036,36
650713,713
4616055,55
2131129,129
936282,282
4456384,384
3377766,766
3628518,518
4416977,977
2712982,982
2658871,871
3498050,50
1369281,281
1672233,233
2462449,449
3350962,962
2241058,58
2255710,710
4318982,982
1224459,459
4380840,840
4528336,336
903040,40
2109680,680
1312517,517
2381177,177
4426270,270
2244479,479
3854178,178
3238449,449
2825433,433
4754855,855
3435545,545
230808,808
701871,871
1980892,892
3008052,52
4919306,306
2486337,337
583392,392
939972,972
2889858,858
3615343,343
2563534,534
983293,293
722336,336
748982,982
4601878,878
