id,value:
453885,885
316286,286
271265,265
379182,182
33075,75
475739,739
292274,274
36122,122
23081,81
200988,988
301388,388
50760,760
396548,548
398900,900
199963,963
297033,33
20754,754
495358,358
113338,338
27731,731
196032,32
263318,318
442609,609
26209,209
450114,114
54225,225
154986,986
334736,736
31002,2
477454,454
221172,172
30078,78
484542,542
436905,905
357472,472
241829,829
470776,776
181004,4
438280,280
495961,961
78274,274
359576,576
4158,158
163781,781
44663,663
286298,298
447718,718
212402,402
370010,10
5446,446
104301,301
382970,970
110089,89
126430,430
227136,136
3267,267
205316,316
89057,57
298221,221
345255,255
361393,393
340588,588
238566,566
272941,941
372299,299
413019,19
168870,870
328320,320
199646,646
166495,495
470370,370
196613,613
335457,457
378970,970
395866,866
387136,136
367565,565
129760,760
209161,161
462499,499
114468,468
220536,536
457547,547
178845,845
231832,832
457952,952
174826,826
358179,179
436022,22
217176,176
141568,568
65992,992
320492,492
414082,82
300493,493
67225,225
473892,892
499591,591
269252,252
423505,505
52349,349
133187,187
76327,327
261968,968
119344,344
409236,236
404335,335
254863,863
397776,776
248911,911
253666,666
292599,599
414215,215
123670,670
72761,761
258921,921
298923,923
201710,710
354525,525
142655,655
269971,971
574,574
84131,131
32405,405
299537,537
404247,247
82023,23
288200,200
46094,94
110278,278
414434,434
285089,89
91103,103
456801,801
28693,693
295447,447
12014,14
149215,215
227812,812
171927,927
289825,825
147763,763
242483,483
25427,427
154540,540
164903,903
391204,204
113573,573
386833,833
404177,177
165002,2
416524,524
168256,256
409921,921
362253,253
141760,760
203254,254
903,903
1474,474
51405,405
258856,856
493221,221
2898,898
3354,354
10507,507
375023,23
23298,298
245912,912
273450,450
166898,898
204717,717
465177,177
246681,681
348520,520
137654,654
350626,626
289882,882
497545,545
473679,679
128802,802
420076,76
447036,36
241730,730
342641,641
493035,35
484348,348
458837,837
476509,509
462460,460
311080,80
33602,602
286957,957
96804,804
71567,567
66594,594
15785,785
162273,273
191539,539
472133,133
382421,421
111485,485
15906,906
37864,864
196010,10
254108,108
56186,186
420519,519
204167,167
155090,90
409998,998
185388,388
288203,203
254705,705
164526,526
494036,36
57277,277
339807,807
166323,323
194298,298
445496,496
423283,283
465189,189
440945,945
142628,628
439426,426
425377,377
122991,991
364239,239
397295,295
18613,613
66985,985
177940,940
287649,649
107917,917
160581,581
234227,227
153496,496
336822,822
365642,642
440734,734
249766,766
388902,902
386531,531
469228,228
496769,769
371630,630
208094,94
43800,800
267177,177
442052,52
371910,910
288434,434
445098,98
148732,732
274223,223
274208,208
350747,747
47415,415
