id,value:
166305,305
498779,779
231619,619
90060,60
339658,658
246613,613
383071,71
115886,886
356183,183
378406,406
183102,102
327350,350
32366,366
193144,144
412457,457
103788,788
493983,983
381917,917
86826,826
350254,254
290902,902
435585,585
272392,392
492422,422
344632,632
456720,720
307347,347
300071,71
255091,91
30544,544
8839,839
228474,474
41326,326
240366,366
85296,296
140610,610
386696,696
168639,639
253616,616
166429,429
378466,466
23914,914
2283,283
438313,313
218304,304
477481,481
201249,249
138462,462
332340,340
40071,71
91560,560
489222,222
104827,827
51806,806
227997,997
494424,424
241241,241
58857,857
46629,629
441239,239
177220,220
230808,808
231703,703
156374,374
37607,607
316648,648
360380,380
433043,43
476238,238
416717,717
235922,922
394605,605
287253,253
182621,621
253476,476
91178,178
3114,114
438253,253
152429,429
147418,418
98203,203
133655,655
127088,88
129940,940
237479,479
39498,498
237056,56
145376,376
370724,724
409729,729
139861,861
412845,845
274757,757
111965,965
451971,971
423377,377
268390,390
227128,128
252851,851
445161,161
452024,24
249112,112
476008,8
309890,890
31070,70
247444,444
255463,463
172323,323
116225,225
259890,890
56006,6
119565,565
124188,188
380567,567
15006,6
223565,565
199560,560
415441,441
340095,95
488384,384
72151,151
216975,975
112802,802
181945,945
450851,851
98884,884
304028,28
435065,65
275015,15
405392,392
53064,64
53779,779
245033,33
224735,735
105061,61
158930,930
354733,733
86722,722
115676,676
497109,109
370990,990
154521,521
63486,486
243875,875
208688,688
38845,845
264812,812
119884,884
310202,202
387748,748
22706,706
259679,679
188821,821
269412,412
279459,459
371525,525
71617,617
494487,487
498912,912
371059,59
18685,685
363608,608
346452,452
387592,592
390563,563
135985,985
252664,664
270871,871
293619,619
271055,55
194092,92
70360,360
295491,491
43662,662
2134,134
297309,309
405361,361
332946,946
302007,7
59922,922
384639,639
444115,115
360657,657
152382,382
428475,475
424124,124
186499,499
57588,588
171015,15
287045,45
439849,849
251209,209
204265,265
44024,24
72113,113
138724,724
331051,51
206412,412
318759,759
363408,408
32390,390
405312,312
28801,801
223643,643
353432,432
407848,848
258673,673
275825,825
110571,571
223125,125
164309,309
201425,425
357986,986
5884,884
383901,901
36581,581
45991,991
311483,483
152166,166
379373,373
135623,623
209224,224
339308,308
80559,559
12993,993
148706,706
41185,185
456710,710
314843,843
403806,806
241598,598
462637,637
474889,889
200074,74
301365,365
182995,995
454617,617
387840,840
57383,383
379412,412
405855,855
143480,480
135389,389
264045,45
230266,266
98902,902
165120,120
51627,627
215995,995
180329,329
153465,465
13120,120
108130,130
369210,210
114611,611
210027,27
37087,87
83400,400
