id,value:
1125744,744
585715,715
1319777,777
937819,819
453885,885
1776747,747
3858360,360
692068,68
356359,359
3046970,970
1432358,358
261173,173
1127301,301
3363485,485
1867648,648
120341,341
1690313,313
1299848,848
1928060,60
92053,53
506234,234
4926802,802
4026909,909
3900875,875
2364126,126
1355857,857
4395261,261
132654,654
4070898,898
3509424,424
1079432,432
1982737,737
2917753,753
147855,855
1320051,51
2224870,870
2067126,126
3756921,921
408231,231
2625423,423
2635228,228
1491219,219
3577409,409
3057074,74
3284966,966
3319980,980
3606106,106
222563,563
475739,739
1482349,349
3145740,740
3801982,982
3331628,628
1687237,237
1034728,728
3838667,667
3313947,947
466810,810
1466591,591
3990454,454
976182,182
3090978,978
2157745,745
3620295,295
3782797,797
1980934,934
3805292,292
2818374,374
4027622,622
2901085,85
1687436,436
4009998,998
3915537,537
3021909,909
3116388,388
3831300,300
281999,999
4569870,870
2397818,818
3419905,905
2593825,825
4657708,708
643152,152
4784,784
4704972,972
2951500,500
1764444,444
3295651,651
4555267,267
2271704,704
606866,866
810323,323
2128264,264
721657,657
4851170,170
4526152,152
1613391,391
4643923,923
166579,579
2635857,857
3353282,282
88446,446
878779,779
2864057,57
1029533,533
4099735,735
4025818,818
3856888,888
829517,517
128300,300
2718000,0
4013490,490
517121,121
4909647,647
551437,437
4071924,924
697430,430
449837,837
3930671,671
4148337,337
771468,468
3301536,536
2429689,689
396548,548
1715720,720
4440619,619
985164,164
197937,937
2853862,862
4026896,896
3405256,256
2939289,289
398900,900
2710564,564
2803306,306
1838713,713
4106848,848
281872,872
630249,249
3123901,901
1306943,943
2552161,161
1501626,626
4170563,563
520327,327
313644,644
81326,326
4719756,756
2160771,771
1872646,646
1000367,367
3847090,90
3602193,193
325646,646
1190702,702
4190894,894
3842978,978
2322904,904
3507325,325
1454738,738
1932179,179
2109234,234
3337793,793
4234434,434
2827542,542
1117407,407
3054839,839
2373061,61
3543358,358
2730231,231
3079259,259
984236,236
4202819,819
4589745,745
876522,522
1564867,867
1968577,577
180944,944
1638489,489
4558075,75
840100,100
4764705,705
3647791,791
4235272,272
4372464,464
4076341,341
3751764,764
393587,587
4060563,563
959829,829
986831,831
3695428,428
3864809,809
828221,221
3593320,320
1853698,698
2384863,863
3103098,98
1259653,653
3795845,845
1022158,158
3382569,569
770147,147
4129710,710
3611762,762
3897385,385
1335549,549
1122782,782
4870156,156
871900,900
2347819,819
2354414,414
442609,609
3298492,492
1044579,579
959336,336
1137984,984
2578622,622
4930324,324
1327373,373
1688572,572
631671,671
933421,421
1889240,240
2103203,203
3869722,722
615939,939
2927548,548
4031323,323
4763901,901
4783758,758
1397091,91
1018172,172
1855881,881
2880326,326
176452,452
3891645,645
3434676,676
1896527,527
3153521,521
432750,750
2323873,873
3441534,534
3851656,656
1817315,315
3394025,25
2334339,339
729140,140
3316772,772
2293704,704
307347,347
1491261,261
4980137,137
3181287,287
1128098,98
1694987,987
3351270,270
667256,256
964191,191
1139582,582
532629,629
2621174,174
4345103,103
1442909,909
4249931,931
1104093,93
3576509,509
1686355,355
4787086,86
4059954,954
4777707,707
655316,316
149004,4
2299716,716
3170577,577
792828,828
2127018,18
1268481,481
3721479,479
3716177,177
3769257,257
1199565,565
502608,608
1340047,47
1513958,958
3876139,139
3857495,495
2626545,545
1598572,572
612743,743
4024770,770
3334857,857
3518616,616
4007281,281
221172,172
1397573,573
4837352,352
3631142,142
3551533,533
1921609,609
1174483,483
2968,968
758726,726
3793849,849
1798419,419
3222036,36
3517649,649
2557418,418
2968084,84
4316536,536
2421802,802
2994917,917
1270578,578
302270,270
2816522,522
265537,537
2985,985
2353642,642
1944122,122
1817792,792
413040,40
3806845,845
3952845,845
2501320,320
2112156,156
3731796,796
1672452,452
3840899,899
1992674,674
1275668,668
1583821,821
846167,167
2870324,324
3734490,490
2351500,500
2092075,75
225628,628
1534307,307
2961047,47
1913356,356
230343,343
85296,296
459848,848
2243882,882
4238904,904
393983,983
2154653,653
4859514,514
1283630,630
2939049,49
470776,776
1355979,979
1299714,714
1002050,50
959400,400
2299152,152
1442381,381
259039,39
4467940,940
3752768,768
617510,510
952999,999
1734244,244
2166451,451
203394,394
3783596,596
139659,659
26698,698
2638293,293
1997697,697
2675797,797
2569307,307
2180308,308
4710896,896
166429,429
985624,624
3463820,820
3067050,50
3656942,942
454181,181
2813306,306
1710711,711
2915735,735
3831748,748
2910993,993
3931789,789
378466,466
4743958,958
3901842,842
3886388,388
2534084,84
1279673,673
2926156,156
2112013,13
577280,280
3553107,107
4045377,377
4568607,607
31466,466
3556685,685
4845618,618
4909016,16
676286,286
3900437,437
3657270,270
993996,996
312267,267
2484028,28
2391896,896
169851,851
2527003,3
1015339,339
1975656,656
710135,135
3766394,394
4806929,929
743936,936
3313384,384
2526356,356
46388,388
2793990,990
3574637,637
587406,406
1612210,210
3702815,815
2228230,230
4193017,17
1574326,326
3343278,278
44663,663
4788443,443
2553422,422
4607920,920
4678758,758
1799839,839
1402421,421
902592,592
1560080,80
403477,477
2466936,936
2674731,731
1948259,259
4766007,7
1724850,850
850021,21
1040734,734
2539851,851
834322,322
2549263,263
1310684,684
1345467,467
4959087,87
2005585,585
3023170,170
3690357,357
3077176,176
2129332,332
4447896,896
2066699,699
2398256,256
1510065,65
930169,169
652844,844
2740810,810
2179526,526
4271981,981
4094099,99
1338684,684
4547965,965
4011676,676
1759068,68
1747556,556
3307067,67
3059216,216
3658115,115
4333327,327
207722,722
352457,457
4859939,939
3894824,824
3474400,400
4071834,834
1162685,685
4281979,979
3263030,30
341324,324
3053554,554
833388,388
3770796,796
1193304,304
1538993,993
771578,578
3260676,676
4456493,493
1463384,384
4579243,243
4921450,450
3008053,53
3815924,924
3736661,661
2460552,552
4947146,146
3012182,182
3548003,3
4879219,219
3762290,290
544068,68
1064191,191
952202,202
2886648,648
4721487,487
4136871,871
1633863,863
3197596,596
4367484,484
2619227,227
990647,647
2010825,825
3664009,9
1459999,999
4861927,927
4358866,866
2916561,561
2991482,482
2964994,994
1429273,273
3996830,830
2307382,382
4136756,756
639651,651
396307,307
2773381,381
4106233,233
3631215,215
4661670,670
2146679,679
1273289,289
2788405,405
1641119,119
879498,498
3997994,994
392697,697
394760,760
3376826,826
1822309,309
844793,793
1954287,287
1954804,804
3912173,173
4724273,273
3923623,623
362573,573
4730581,581
1375880,880
1564203,203
4964762,762
2442656,656
3541216,216
205316,316
4633201,201
3674474,474
2204027,27
3234579,579
2743690,690
2488204,204
2742836,836
2147734,734
2430493,493
3651612,612
2476793,793
3885274,274
3215998,998
847771,771
1582973,973
4354480,480
4832191,191
4513078,78
2772777,777
298221,221
4041944,944
2996817,817
100721,721
694748,748
3129539,539
476327,327
1689724,724
4032593,593
654723,723
1882932,932
2585052,52
793039,39
3666142,142
2228479,479
3614190,190
1225161,161
813173,173
4204032,32
4113747,747
1920374,374
2436824,824
2834469,469
2664643,643
1340667,667
3029300,300
815093,93
3248962,962
2519866,866
2151932,932
3612300,300
2192956,956
4473806,806
3830833,833
3015679,679
340588,588
3409138,138
3059566,566
597116,116
315586,586
1500548,548
1233947,947
2078704,704
919884,884
3849679,679
778248,248
1382808,808
2059173,173
3158060,60
415480,480
