id,value:
150458,458
225834,834
246191,191
333136,136
86743,743
173823,823
404953,953
125240,240
48471,471
160378,378
439816,816
305411,411
73367,367
491667,667
313644,644
313704,704
273878,878
225558,558
399036,36
316512,512
304750,750
369321,321
482492,492
126393,393
394927,927
255174,174
93431,431
452318,318
422917,917
267965,965
179310,310
499061,61
265537,537
243930,930
169782,782
393983,983
162432,432
259039,39
203394,394
41882,882
320456,456
430088,88
425330,330
76304,304
75996,996
177135,135
137167,167
304703,703
207722,722
349130,130
78404,404
86985,985
202883,883
313745,745
39886,886
362573,573
475196,196
135883,883
100721,721
177573,573
291462,462
168195,195
304412,412
374100,100
266592,592
176397,397
472453,453
377601,601
83385,385
382328,328
275802,802
368505,505
85636,636
256202,202
108813,813
470210,210
429205,205
28204,204
212703,703
390792,792
434537,537
452338,338
365288,288
403758,758
453550,550
433530,530
447284,284
281019,19
286736,736
2540,540
480265,265
281848,848
83392,392
62898,898
104364,364
142717,717
389018,18
217891,891
485676,676
146719,719
96035,35
447071,71
16517,517
203359,359
456483,483
117086,86
235376,376
241830,830
313676,676
115544,544
314254,254
270311,311
113242,242
453011,11
357858,858
75670,670
153066,66
457397,397
11678,678
338561,561
388512,512
293839,839
122050,50
103086,86
386433,433
137609,609
151421,421
318757,757
374536,536
360966,966
406339,339
453204,204
222856,856
258745,745
246482,482
177716,716
50093,93
273841,841
102640,640
29623,623
184388,388
406287,287
65577,577
307677,677
334725,725
473952,952
236268,268
398148,148
473608,608
158950,950
49868,868
439154,154
286000,0
331855,855
351768,768
226586,586
308495,495
440309,309
480308,308
4832,832
338689,689
218806,806
370884,884
285007,7
163317,317
46155,155
114989,989
38223,223
373985,985
176636,636
277922,922
331562,562
35697,697
402772,772
20013,13
268643,643
413347,347
133059,59
448575,575
447272,272
400041,41
34958,958
17213,213
346624,624
69550,550
109327,327
265280,280
404078,78
141481,481
221467,467
211724,724
142774,774
248833,833
350499,499
170905,905
395171,171
314660,660
261086,86
100923,923
462236,236
124929,929
150946,946
170784,784
413719,719
485169,169
439781,781
101435,435
187040,40
370020,20
160739,739
300176,176
442385,385
254488,488
431391,391
315998,998
305575,575
373568,568
447599,599
3740,740
57142,142
371235,235
94527,527
1874,874
494993,993
79397,397
352879,879
291439,439
383275,275
61118,118
422928,928
91878,878
22131,131
129789,789
298203,203
478937,937
48895,895
346613,613
434972,972
105854,854
462635,635
311243,243
328497,497
156010,10
469709,709
404279,279
251533,533
193784,784
393917,917
132447,447
124643,643
447001,1
364868,868
7684,684
375749,749
354794,794
281594,594
99022,22
362045,45
97449,449
60,60
480361,361
455535,535
50321,321
196451,451
322807,807
495372,372
22920,920
148742,742
143356,356
481321,321
315961,961
209157,157
31408,408
273916,916
481009,9
374373,373
462338,338
397725,725
200269,269
109504,504
298381,381
200408,408
49960,960
292534,534
51585,585
36074,74
490857,857
33088,88
208905,905
324432,432
470868,868
198519,519
15879,879
277074,74
419789,789
230661,661
296412,412
278453,453
96772,772
36135,135
341693,693
205544,544
400838,838
1600,600
131514,514
139131,131
86492,492
43274,274
173003,3
470243,243
54890,890
308764,764
33272,272
491996,996
33774,774
331422,422
231848,848
105642,642
267266,266
18901,901
286953,953
424684,684
53922,922
339330,330
433314,314
480647,647
243802,802
51080,80
214261,261
75928,928
171382,382
391056,56
352272,272
188002,2
28147,147
325264,264
427412,412
485802,802
278970,970
290415,415
396488,488
3109,109
180199,199
223768,768
185163,163
115240,240
107401,401
160856,856
229319,319
497210,210
412917,917
213391,391
325318,318
96003,3
249573,573
350955,955
396227,227
330092,92
338952,952
439516,516
231488,488
234126,126
359845,845
451134,134
491985,985
258888,888
493705,705
427777,777
450320,320
97479,479
88810,810
286344,344
465893,893
118393,393
18385,385
170926,926
352684,684
43042,42
422281,281
383943,943
135143,143
349433,433
35085,85
31670,670
306174,174
429014,14
313221,221
324514,514
290652,652
190706,706
110108,108
42631,631
33329,329
344354,354
43625,625
274686,686
129927,927
258983,983
216998,998
479435,435
452970,970
446802,802
191685,685
128553,553
122801,801
188346,346
211729,729
400947,947
138524,524
154130,130
251664,664
382946,946
43947,947
282560,560
371964,964
191568,568
126759,759
79535,535
65711,711
329161,161
336485,485
432607,607
129375,375
466075,75
236420,420
422122,122
475507,507
449554,554
307207,207
349328,328
448161,161
48054,54
258951,951
391193,193
69154,154
382553,553
230987,987
1395,395
69413,413
188709,709
25439,439
194623,623
360412,412
483886,886
401765,765
409669,669
232983,983
377446,446
350177,177
162255,255
7943,943
155702,702
153236,236
63690,690
233449,449
133418,418
348336,336
387741,741
177837,837
384442,442
136005,5
69046,46
358030,30
338702,702
256424,424
207428,428
412707,707
54112,112
353018,18
134375,375
465585,585
236033,33
55683,683
162963,963
227661,661
473315,315
352328,328
49713,713
265970,970
122916,916
339378,378
217763,763
146532,532
62134,134
212923,923
160718,718
440598,598
181104,104
134760,760
315931,931
125600,600
357652,652
411205,205
139314,314
227045,45
151913,913
155932,932
280216,216
148969,969
5138,138
10678,678
20330,330
414078,78
129582,582
199787,787
298744,744
402219,219
317664,664
43777,777
435159,159
366893,893
440507,507
179885,885
129267,267
169843,843
72865,865
258224,224
17725,725
275434,434
103184,184
478898,898
195028,28
458589,589
232843,843
72931,931
277674,674
241196,196
200277,277
410182,182
75113,113
428980,980
305043,43
82325,325
393361,361
143627,627
251358,358
205438,438
62333,333
425983,983
350464,464
479489,489
258513,513
255456,456
131881,881
379611,611
122889,889
208691,691
245268,268
294878,878
58197,197
134335,335
4698,698
226813,813
232381,381
140604,604
180015,15
219908,908
475992,992
258654,654
81501,501
126721,721
499253,253
299529,529
469783,783
265663,663
236801,801
407610,610
311840,840
48503,503
264819,819
214809,809
237013,13
298151,151
229097,97
128733,733
391692,692
145453,453
239077,77
392857,857
268987,987
139153,153
93369,369
16260,260
58347,347
246946,946
373707,707
119055,55
55063,63
313761,761
218936,936
269920,920
420840,840
325688,688
323360,360
300791,791
31839,839
220154,154
399749,749
77978,978
96985,985
410664,664
411117,117
211555,555
227251,251
299245,245
412485,485
408157,157
336992,992
100782,782
354488,488
335360,360
432876,876
192227,227
325427,427
480609,609
217101,101
269833,833
401870,870
439419,419
263296,296
47036,36
239045,45
123655,655
421887,887
31433,433
418352,352
35301,301
499996,996
467082,82
475572,572
3779,779
189065,65
341343,343
364314,314
334284,284
53694,694
140181,181
374377,377
32467,467
386976,976
16050,50
277448,448
76642,642
453405,405
245581,581
56281,281
427759,759
295289,289
455804,804
365057,57
46581,581
496052,52
187834,834
112474,474
59408,408
95105,105
68725,725
491375,375
35702,702
480138,138
50247,247
54539,539
220158,158
111685,685
426461,461
330423,423
337600,600
78544,544
238243,243
266536,536
40645,645
409866,866
398944,944
325853,853
17475,475
449404,404
484448,448
476006,6
112293,293
335166,166
173575,575
304898,898
169278,278
341556,556
196591,591
82070,70
391528,528
293569,569
42481,481
88491,491
4772,772
283805,805
95846,846
71186,186
174034,34
234568,568
494152,152
299716,716
19094,94
89014,14
80748,748
45491,491
83779,779
51999,999
339918,918
427756,756
352417,417
212840,840
106609,609
231540,540
278006,6
399122,122
191891,891
217665,665
159788,788
307161,161
181953,953
475990,990
70425,425
136409,409
380842,842
203587,587
186433,433
57915,915
191202,202
304318,318
381371,371
339999,999
387996,996
78992,992
235894,894
190698,698
185833,833
36847,847
34838,838
270061,61
63703,703
147146,146
458859,859
457133,133
309751,751
264495,495
72963,963
387004,4
224104,104
175558,558
171254,254
124719,719
154859,859
76621,621
110268,268
226327,327
208293,293
241072,72
119185,185
485999,999
232951,951
1742,742
73145,145
413113,113
174990,990
92267,267
433063,63
14184,184
296177,177
110020,20
110561,561
361989,989
244707,707
80649,649
124215,215
248557,557
497179,179
499364,364
387792,792
291467,467
123137,137
488373,373
148392,392
176732,732
250095,95
37274,274
433350,350
36446,446
383116,116
418758,758
480626,626
291137,137
85261,261
298709,709
475695,695
115407,407
485671,671
65488,488
272952,952
92575,575
498353,353
125881,881
352392,392
91882,882
134000,0
423593,593
413112,112
62600,600
277259,259
248130,130
495657,657
94098,98
282909,909
416743,743
376857,857
414841,841
13955,955
40327,327
42547,547
195112,112
131215,215
453410,410
197981,981
420905,905
255460,460
28181,181
343620,620
57058,58
14170,170
78208,208
297492,492
16389,389
347979,979
305712,712
206538,538
66146,146
168867,867
442654,654
