id,value:
4531868,868
3437656,656
4052783,783
3217307,307
1951032,32
3130980,980
4771704,704
1845590,590
233139,139
3997693,693
3151213,213
1984495,495
1699775,775
4681291,291
4292603,603
4642456,456
3384275,275
2937077,77
4303918,918
1486424,424
1376730,730
4971094,94
4703294,294
4836613,613
3450193,193
2970023,23
3778373,373
609030,30
2215040,40
602400,400
1409167,167
3744951,951
2686475,475
1447676,676
1963993,993
1303954,954
4626095,95
1596294,294
368071,71
33075,75
3994606,606
3711076,76
3060791,791
1144554,554
793297,297
3580219,219
339658,658
1044287,287
3506008,8
278943,943
833835,835
1457581,581
3135036,36
1354474,474
1072729,729
2022930,930
2486122,122
1864582,582
404953,953
4567622,622
1777653,653
484328,328
4219908,908
383071,71
1532509,509
3579176,176
4327089,89
4659357,357
972365,365
1881853,853
425296,296
115886,886
1905140,140
2884597,597
1812601,601
1403825,825
2893940,940
4657313,313
3677967,967
4014408,408
4398508,508
48471,471
4507161,161
3150680,680
2708507,507
449278,278
955916,916
2193948,948
934387,387
612644,644
3306979,979
1031258,258
1121156,156
4948150,150
4338501,501
2959008,8
1337879,879
3989802,802
1306775,775
301388,388
4012896,896
3958358,358
3908658,658
4100590,590
4776967,967
4316081,81
1095918,918
2256727,727
4673699,699
2473220,220
1480943,943
2927667,667
536153,153
4952574,574
2607288,288
3177887,887
539584,584
2970595,595
4831057,57
3081720,720
3889143,143
4583611,611
4458628,628
2528722,722
2871462,462
3870065,65
1461432,432
73367,367
1158044,44
222555,555
2940579,579
1285184,184
3649855,855
2345198,198
1088534,534
4023390,390
3196139,139
812254,254
2390031,31
1583474,474
4485664,664
4254955,955
4144576,576
2519532,532
1919383,383
410801,801
3573662,662
4087702,702
4910967,967
44039,39
1588275,275
1462771,771
1460327,327
2890491,491
103788,788
3232965,965
1425464,464
4071649,649
2582414,414
3818176,176
1160458,458
47459,459
880087,87
4938306,306
3240439,439
4454636,636
4393153,153
2250374,374
3668580,580
4473888,888
2602281,281
3561079,79
2589036,36
4278673,673
4079465,465
1622929,929
2197958,958
3259370,370
156178,178
4456163,163
2098806,806
3989061,61
4869374,374
3766729,729
414571,571
2472317,317
399036,36
2008557,557
273593,593
2824745,745
1746018,18
4759515,515
2864730,730
1098846,846
2095537,537
3685469,469
2978517,517
4292466,466
2216804,804
1066160,160
3190581,581
87267,267
927742,742
1808776,776
4022209,209
1106453,453
168999,999
2236625,625
2599531,531
435585,585
4723419,419
1300740,740
562069,69
1557698,698
3865686,686
696687,687
4055768,768
4021638,638
646151,151
2839383,383
254790,790
967313,313
1674895,895
4169640,640
3090236,236
104243,243
1826620,620
1800753,753
2228498,498
3468591,591
4871599,599
2443663,663
1706079,79
677311,311
1913059,59
118281,281
892206,206
4963208,208
1082347,347
3549130,130
3669761,761
4722329,329
825362,362
2894512,512
2719753,753
4218072,72
1822002,2
2402465,465
1620864,864
1001364,364
4665228,228
4186844,844
3593452,452
4530957,957
3309456,456
4385908,908
3740310,310
1416398,398
3169334,334
4948699,699
3578851,851
1187698,698
393687,687
3429793,793
246060,60
2381331,331
2249466,466
1547711,711
978213,213
4836595,595
1035543,543
4164546,546
3365284,284
746250,250
835934,934
608044,44
4372652,652
3025615,615
805241,241
1813882,882
70991,991
400155,155
2114270,270
3011860,860
2753868,868
2658257,257
3324727,727
3060736,736
4302321,321
3168142,142
4566193,193
4143260,260
1192258,258
44595,595
4613617,617
4645213,213
4244259,259
3849056,56
931389,389
4237370,370
3085888,888
1485203,203
223172,172
3305388,388
720668,668
3678262,262
3859905,905
2758924,924
228474,474
423401,401
758152,152
1513535,535
879398,398
1094079,79
2448184,184
4317411,411
3582901,901
4377918,918
1252525,525
4779014,14
1627772,772
914513,513
3022556,556
3736854,854
4450916,916
325738,738
3674961,961
3918448,448
676481,481
3564962,962
666791,791
384934,934
656725,725
714085,85
3389036,36
733086,86
2897794,794
4878041,41
1034718,718
4695189,189
4609891,891
826887,887
2447069,69
2891397,397
2952801,801
611367,367
2585304,304
1604976,976
2314337,337
1689377,377
4934386,386
3347909,909
2778693,693
2199652,652
4889596,596
2397945,945
1540136,136
3500839,839
3401761,761
2587672,672
1384571,571
2602639,639
3211304,304
101692,692
1920778,778
2551016,16
3321764,764
