id,value:
88252,252
261173,173
92053,53
104775,775
390495,495
14972,972
159521,521
212780,780
220757,757
47455,455
88446,446
240361,361
433221,221
281872,872
266510,510
325646,646
47459,459
417078,78
414571,571
18132,132
408384,384
168999,999
382534,534
294125,125
173004,4
118281,281
242200,200
366764,764
397364,364
400155,155
341310,310
180084,84
159066,66
388691,691
225628,628
372891,891
390106,106
194007,7
101692,692
113224,224
61640,640
94272,272
312267,267
46388,388
150531,531
403477,477
493902,902
136571,571
444101,101
111740,740
426799,799
328793,793
239497,497
396307,307
394760,760
128793,793
439380,380
153101,101
449802,802
180889,889
49614,614
315586,586
415480,480
350828,828
248154,154
284060,60
187141,141
307579,579
474666,666
488903,903
389000,0
476290,290
367954,954
486675,675
147430,430
100845,845
381479,479
386426,426
379032,32
453036,36
486469,469
308553,553
384298,298
198540,540
388612,612
229466,466
69957,957
128360,360
459807,807
453249,249
403356,356
19173,173
136324,324
374000,0
261390,390
465542,542
408113,113
274279,279
75545,545
281171,171
430144,144
106703,703
383516,516
470994,994
259454,454
104141,141
413610,610
184963,963
321331,331
395037,37
320211,211
186791,791
327850,850
411130,130
353451,451
256465,465
258925,925
230510,510
460864,864
295560,560
425167,167
361876,876
168764,764
4984,984
356871,871
428410,410
329507,507
183186,186
292618,618
223716,716
208499,499
411728,728
424142,142
451805,805
10474,474
107382,382
190926,926
307105,105
150865,865
208171,171
499705,705
96144,144
290997,997
158872,872
345109,109
398838,838
165165,165
204660,660
53176,176
237173,173
242184,184
204065,65
163944,944
469670,670
69483,483
292004,4
143152,152
445483,483
284021,21
459499,499
494292,292
220573,573
333511,511
283190,190
213949,949
122442,442
341585,585
473403,403
471437,437
365280,280
51045,45
302116,116
179381,381
108592,592
344092,92
477354,354
388683,683
428064,64
36559,559
266242,242
374908,908
93592,592
140438,438
37797,797
453333,333
371883,883
74850,850
385324,324
299626,626
287722,722
100652,652
488917,917
66946,946
219269,269
301256,256
156041,41
467430,430
36049,49
346679,679
456844,844
75525,525
317794,794
336695,695
5508,508
474866,866
13851,851
113249,249
184255,255
450551,551
103310,310
385135,135
287408,408
428491,491
1818,818
274195,195
441986,986
287451,451
33083,83
362396,396
258142,142
254217,217
155795,795
63290,290
21274,274
454850,850
245506,506
371812,812
436154,154
300552,552
451864,864
41514,514
314462,462
477675,675
341856,856
309806,806
289792,792
42988,988
122602,602
322849,849
462597,597
309652,652
440845,845
12530,530
74553,553
362342,342
78768,768
452580,580
225149,149
210206,206
80036,36
228544,544
399759,759
436898,898
63560,560
125489,489
36553,553
488069,69
14670,670
64302,302
291968,968
58909,909
486131,131
225270,270
158248,248
99230,230
4447,447
245602,602
432047,47
356912,912
7522,522
71466,466
119766,766
221874,874
462616,616
224614,614
169844,844
443031,31
142458,458
274467,467
122359,359
280879,879
33031,31
245478,478
28836,836
257595,595
373779,779
2340,340
149746,746
90247,247
237167,167
337036,36
125652,652
350001,1
181944,944
112201,201
274046,46
302212,212
299166,166
10971,971
461827,827
297568,568
18961,961
131605,605
398531,531
100559,559
317338,338
409409,409
121310,310
490625,625
130898,898
130596,596
414322,322
7043,43
178921,921
495785,785
44157,157
273234,234
117975,975
198094,94
317117,117
108629,629
384213,213
243662,662
192009,9
456959,959
273027,27
36188,188
12975,975
164404,404
148193,193
476426,426
275919,919
104402,402
489233,233
149353,353
318857,857
493293,293
41122,122
42078,78
354931,931
85505,505
121373,373
235459,459
368555,555
45651,651
156016,16
437714,714
292149,149
46393,393
283206,206
475849,849
247528,528
355272,272
448526,526
236574,574
481390,390
24094,94
111175,175
267039,39
19268,268
447117,117
189606,606
214716,716
45175,175
448623,623
309309,309
331205,205
407570,570
316494,494
405443,443
100876,876
420659,659
476359,359
124472,472
316522,522
39955,955
332613,613
474029,29
149431,431
234520,520
489682,682
219194,194
443918,918
190148,148
400718,718
166331,331
108316,316
60127,127
330932,932
327864,864
17152,152
252097,97
401514,514
1748,748
121888,888
310675,675
497040,40
273533,533
70253,253
201302,302
162363,363
17773,773
187101,101
334889,889
6202,202
267325,325
291264,264
260251,251
112129,129
284662,662
254852,852
463335,335
313086,86
347257,257
33655,655
343490,490
42426,426
475275,275
88618,618
425562,562
230992,992
173677,677
497885,885
7702,702
439651,651
265522,522
27838,838
200256,256
356155,155
74539,539
353366,366
325765,765
314730,730
474534,534
331701,701
283138,138
324710,710
485805,805
340702,702
242888,888
486119,119
165879,879
320073,73
125859,859
94242,242
350709,709
474606,606
107502,502
381229,229
108680,680
29192,192
175224,224
349981,981
194373,373
175973,973
180102,102
320800,800
23647,647
466387,387
78047,47
132108,108
465708,708
491364,364
89364,364
434951,951
491815,815
415017,17
313404,404
226720,720
263653,653
32506,506
495487,487
421910,910
355944,944
26048,48
194923,923
173599,599
103729,729
25060,60
164922,922
194479,479
376851,851
356979,979
459773,773
352638,638
302542,542
140495,495
256140,140
450175,175
122814,814
86212,212
35227,227
143506,506
166356,356
486930,930
39146,146
419590,590
448278,278
499612,612
329352,352
376579,579
198232,232
56123,123
94384,384
329369,369
36970,970
122620,620
429078,78
486791,791
268991,991
293783,783
403933,933
77910,910
426625,625
238585,585
128830,830
476213,213
43163,163
358487,487
370234,234
240972,972
382810,810
209811,811
481298,298
85684,684
20229,229
341855,855
492666,666
403315,315
197156,156
116067,67
416729,729
293295,295
78583,583
86146,146
403239,239
304901,901
163907,907
145355,355
41969,969
7861,861
208978,978
461937,937
497855,855
288716,716
184636,636
247968,968
152296,296
115216,216
268312,312
68858,858
357227,227
351083,83
371719,719
269272,272
372853,853
466126,126
386582,582
125548,548
273780,780
205338,338
382128,128
454028,28
214459,459
118725,725
188341,341
292796,796
249848,848
264263,263
304722,722
468299,299
456825,825
240463,463
158228,228
421339,339
408658,658
59010,10
43468,468
163390,390
369986,986
255527,527
314561,561
145052,52
412136,136
387778,778
463669,669
483241,241
417361,361
388957,957
366358,358
169030,30
401137,137
211008,8
69857,857
136259,259
17383,383
130259,259
253007,7
244351,351
150107,107
233700,700
359120,120
326158,158
273192,192
2533,533
71296,296
75238,238
448081,81
219527,527
243508,508
301478,478
217504,504
479545,545
466532,532
139389,389
285033,33
332356,356
97214,214
381900,900
93679,679
71648,648
449000,0
172137,137
233889,889
160024,24
320692,692
165766,766
392847,847
472162,162
418346,346
358068,68
67862,862
213561,561
484868,868
33872,872
15757,757
210039,39
28602,602
276189,189
180143,143
460054,54
311939,939
321281,281
467704,704
38484,484
296505,505
118706,706
188916,916
300951,951
235636,636
378195,195
347673,673
398258,258
100204,204
301043,43
95585,585
305208,208
306799,799
431255,255
77613,613
25319,319
284707,707
288809,809
326339,339
124801,801
233009,9
277061,61
9554,554
5727,727
46748,748
74182,182
50443,443
348736,736
390880,880
256857,857
239289,289
436011,11
36757,757
170713,713
452331,331
449614,614
175906,906
369713,713
248736,736
477982,982
380561,561
110348,348
35207,207
200390,390
26522,522
16115,115
302454,454
42449,449
165299,299
371068,68
205020,20
243570,570
392691,691
224804,804
245857,857
484797,797
88982,982
95491,491
407299,299
63437,437
493347,347
93309,309
120568,568
150859,859
146044,44
420033,33
211103,103
384407,407
75722,722
21754,754
434266,266
286175,175
450362,362
395087,87
34658,658
171768,768
439591,591
315528,528
364096,96
412525,525
5130,130
185791,791
221890,890
134602,602
451923,923
401739,739
356598,598
478516,516
264744,744
12806,806
66830,830
279434,434
189286,286
431219,219
399061,61
449863,863
13902,902
388197,197
304227,227
61711,711
19103,103
292414,414
322367,367
494327,327
426670,670
58774,774
41351,351
330178,178
286184,184
221791,791
64686,686
396983,983
219884,884
31325,325
74377,377
48959,959
423892,892
398014,14
397055,55
389540,540
358922,922
180858,858
