id,value:
133905,905
469679,679
132654,654
186616,616
474958,958
378410,410
390349,349
33693,693
226212,212
387908,908
55182,182
391962,962
222555,555
147663,663
81326,326
352576,576
475609,609
180944,944
98801,801
201247,247
75742,742
494494,494
432182,182
264315,315
126571,571
432750,750
28598,598
260837,837
281987,987
25637,637
2968,968
423401,401
2985,985
167704,704
20499,499
8255,255
89243,243
231204,204
26698,698
41206,206
15012,12
31466,466
52625,625
479199,199
123770,770
282262,262
130471,471
299433,433
348099,99
341324,324
14462,462
365864,864
229788,788
439891,891
301058,58
139355,355
102248,248
257655,655
16554,554
252391,391
468354,354
275748,748
363418,418
37578,578
497700,700
419912,912
334636,636
456925,925
460920,920
362043,43
12970,970
325471,471
347462,462
398986,986
197101,101
58040,40
202893,893
426440,440
328373,373
486258,258
442264,264
437898,898
72095,95
125455,455
420552,552
387184,184
39538,538
112848,848
476566,566
409903,903
383692,692
33231,231
147968,968
431813,813
412526,526
440327,327
262365,365
291085,85
270664,664
20509,509
194957,957
452665,665
414438,438
462133,133
370909,909
429096,96
267570,570
457442,442
411872,872
313297,297
263142,142
80703,703
48412,412
3355,355
392882,882
392576,576
131809,809
363612,612
28560,560
327019,19
282969,969
381755,755
121820,820
396699,699
402846,846
302154,154
244826,826
442565,565
307863,863
98886,886
370986,986
408813,813
347951,951
169936,936
177225,225
192757,757
118803,803
77450,450
252055,55
229211,211
149508,508
79349,349
221493,493
98356,356
496277,277
488286,286
345782,782
311035,35
485673,673
179574,574
20116,116
475052,52
126333,333
472690,690
355728,728
432762,762
164766,766
209180,180
53940,940
470434,434
272624,624
266618,618
19546,546
169749,749
96172,172
211138,138
126161,161
351095,95
431261,261
92170,170
416832,832
150229,229
160776,776
454102,102
402030,30
407898,898
380493,493
263950,950
122259,259
33538,538
473957,957
168920,920
477356,356
169488,488
357789,789
22766,766
230421,421
373917,917
233961,961
108577,577
301470,470
240669,669
11365,365
260406,406
167514,514
471324,324
208489,489
27856,856
445462,462
16127,127
312329,329
192768,768
246299,299
325435,435
81172,172
178057,57
285056,56
172318,318
113934,934
175494,494
20207,207
425638,638
435625,625
324354,354
184704,704
294050,50
2092,92
358520,520
15774,774
53171,171
398928,928
193868,868
86168,168
44646,646
353022,22
5497,497
408013,13
20589,589
139487,487
104644,644
315155,155
169044,44
476148,148
331042,42
404720,720
373278,278
207247,247
80165,165
281541,541
133273,273
496228,228
413533,533
46449,449
30706,706
156114,114
117012,12
181690,690
492776,776
475161,161
432767,767
94173,173
259750,750
17771,771
310426,426
483359,359
240044,44
24084,84
221092,92
42503,503
424607,607
171913,913
482285,285
24261,261
175391,391
350592,592
251151,151
291208,208
168337,337
414582,582
140261,261
200581,581
259603,603
116199,199
272007,7
80465,465
53923,923
353080,80
44063,63
118149,149
153764,764
248055,55
156213,213
246564,564
382400,400
182221,221
401277,277
217516,516
65402,402
310831,831
152590,590
162730,730
58417,417
38092,92
280972,972
233932,932
394042,42
394171,171
357240,240
425832,832
355433,433
211752,752
33694,694
451314,314
54036,36
107409,409
121405,405
367308,308
375978,978
172804,804
171375,375
416113,113
378576,576
417592,592
198598,598
208729,729
305373,373
187724,724
277926,926
183311,311
275828,828
373842,842
292882,882
371491,491
216489,489
312728,728
123294,294
136203,203
242191,191
229843,843
393548,548
207752,752
135941,941
241659,659
201986,986
114133,133
487217,217
217717,717
355390,390
325151,151
49095,95
125322,322
36372,372
110312,312
123892,892
291367,367
355911,911
359535,535
373587,587
158896,896
44951,951
199302,302
1656,656
278295,295
326929,929
136326,326
7982,982
238302,302
156469,469
306486,486
371105,105
204304,304
332236,236
474124,124
234616,616
477684,684
379296,296
162859,859
341139,139
58578,578
432536,536
26693,693
145810,810
59092,92
270283,283
147205,205
341873,873
478047,47
308790,790
271669,669
232351,351
494565,565
27836,836
153955,955
142270,270
157874,874
392382,382
217745,745
305144,144
117892,892
346499,499
486109,109
196215,215
3614,614
337687,687
472699,699
451704,704
406173,173
20599,599
226869,869
130555,555
116215,215
347243,243
228609,609
322879,879
389698,698
115894,894
81370,370
483045,45
187623,623
266042,42
327663,663
487053,53
233848,848
197819,819
192474,474
142212,212
474121,121
411214,214
157515,515
249466,466
311868,868
120184,184
492124,124
33696,696
84347,347
437496,496
436914,914
3789,789
309696,696
368970,970
70307,307
394662,662
9018,18
192097,97
401749,749
377204,204
2390,390
397160,160
103312,312
371921,921
157599,599
51538,538
184602,602
274283,283
442444,444
119975,975
28342,342
2393,393
36490,490
122706,706
457950,950
246457,457
426780,780
98442,442
458247,247
430878,878
493139,139
404377,377
388430,430
369960,960
396091,91
296623,623
453916,916
75442,442
466509,509
376512,512
279376,376
60506,506
139202,202
303400,400
96550,550
285796,796
492366,366
47740,740
150340,340
112480,480
332535,535
234509,509
321381,381
70541,541
423634,634
25475,475
427950,950
333530,530
487443,443
118865,865
380424,424
353670,670
167531,531
275609,609
314435,435
196227,227
222124,124
327533,533
149068,68
19696,696
120941,941
213117,117
359707,707
137037,37
372460,460
141666,666
2759,759
28030,30
188132,132
234648,648
490192,192
311931,931
65180,180
111557,557
124612,612
171384,384
187907,907
10772,772
151850,850
233808,808
94955,955
343327,327
34206,206
192241,241
135712,712
355440,440
187386,386
282343,343
87364,364
50376,376
40596,596
28752,752
364486,486
458892,892
22718,718
354111,111
435737,737
432654,654
423516,516
213889,889
332688,688
299333,333
167781,781
361323,323
444706,706
51960,960
183694,694
379361,361
381304,304
448021,21
198798,798
271029,29
198461,461
284012,12
12306,306
296604,604
269547,547
342760,760
450912,912
353409,409
409596,596
168003,3
390913,913
348953,953
320671,671
320751,751
422516,516
277206,206
9008,8
92132,132
268614,614
132582,582
443716,716
286777,777
486903,903
476031,31
351714,714
209684,684
175160,160
193042,42
457598,598
405420,420
80670,670
137019,19
116424,424
85122,122
343676,676
295906,906
18439,439
112362,362
456770,770
21756,756
86917,917
422336,336
342055,55
69892,892
222043,43
245234,234
483536,536
69193,193
382674,674
265047,47
391411,411
369893,893
16895,895
164084,84
80546,546
410081,81
311001,1
288567,567
247267,267
38762,762
27939,939
461739,739
115029,29
374154,154
422057,57
463579,579
253107,107
121288,288
187816,816
90095,95
20511,511
446843,843
187751,751
206162,162
77428,428
61668,668
114508,508
163910,910
195031,31
116092,92
244458,458
88194,194
159574,574
112010,10
418661,661
156871,871
116176,176
312504,504
103607,607
203047,47
247939,939
461755,755
364055,55
498432,432
432421,421
357106,106
105913,913
317465,465
187016,16
104057,57
349724,724
235509,509
70319,319
428304,304
90631,631
288778,778
219252,252
473278,278
295705,705
497114,114
230744,744
130930,930
42346,346
485985,985
490573,573
397233,233
394766,766
302678,678
308340,340
9971,971
102131,131
74003,3
181047,47
245976,976
110644,644
397855,855
385680,680
318865,865
408841,841
490238,238
429854,854
53000,0
18045,45
326103,103
475242,242
217075,75
49838,838
413844,844
210425,425
412772,772
104105,105
370258,258
412711,711
395870,870
232509,509
272631,631
203082,82
5369,369
21293,293
353687,687
485369,369
183393,393
283334,334
226404,404
67058,58
198041,41
460706,706
89330,330
215509,509
181384,384
431132,132
323363,363
141630,630
258878,878
250591,591
154763,763
31411,411
260390,390
137419,419
123365,365
307420,420
147790,790
432618,618
247869,869
37283,283
180535,535
243782,782
144146,146
314557,557
437307,307
481739,739
251413,413
498587,587
450186,186
335071,71
373003,3
231285,285
308812,812
439333,333
314650,650
152527,527
118908,908
73124,124
487035,35
301383,383
224179,179
390967,967
98398,398
19438,438
495315,315
205573,573
113407,407
137902,902
144639,639
281164,164
88657,657
368468,468
426485,485
310099,99
380472,472
245387,387
402262,262
332530,530
176652,652
48640,640
456880,880
250158,158
29004,4
350745,745
108942,942
396231,231
339182,182
194470,470
148905,905
200855,855
14102,102
447690,690
341029,29
88256,256
238380,380
432430,430
160855,855
227794,794
36091,91
301903,903
281169,169
443220,220
341691,691
173594,594
384728,728
435661,661
223299,299
244553,553
308096,96
349797,797
278897,897
292728,728
51450,450
122528,528
69922,922
65466,466
269514,514
115050,50
28733,733
278395,395
107652,652
314134,134
83799,799
10919,919
44472,472
138796,796
216537,537
90620,620
177698,698
5210,210
155658,658
283870,870
7786,786
97066,66
112885,885
200709,709
333245,245
397659,659
422389,389
425284,284
197254,254
131709,709
405191,191
94680,680
453610,610
372781,781
450838,838
29992,992
117981,981
23908,908
100562,562
34013,13
17026,26
144295,295
288102,102
394633,633
25030,30
73281,281
476648,648
186232,232
210949,949
223341,341
7632,632
487997,997
245224,224
59552,552
2547,547
157940,940
139901,901
111163,163
232916,916
296582,582
363386,386
460485,485
267531,531
12775,775
120210,210
180255,255
495080,80
316576,576
251050,50
179467,467
215483,483
247624,624
289878,878
228133,133
214413,413
465917,917
48023,23
252052,52
460602,602
467508,508
209652,652
373399,399
286228,228
469469,469
455231,231
458655,655
122434,434
81730,730
48437,437
493637,637
415447,447
234110,110
324916,916
484936,936
62602,602
267764,764
97232,232
38091,91
12009,9
271989,989
432253,253
195604,604
128263,263
58623,623
17335,335
427337,337
114875,875
442000,0
160077,77
67174,174
324675,675
402063,63
497867,867
378029,29
340110,110
408934,934
338659,659
499373,373
187518,518
388873,873
406859,859
432478,478
102330,330
337478,478
417807,807
277461,461
41483,483
83533,533
275996,996
57081,81
236146,146
432745,745
169113,113
393981,981
20293,293
297388,388
148187,187
190850,850
238617,617
435594,594
156556,556
357042,42
121202,202
404305,305
274085,85
223752,752
477283,283
128630,630
91751,751
115102,102
257912,912
39235,235
271960,960
40737,737
332126,126
350432,432
150787,787
278990,990
94770,770
486369,369
72723,723
335554,554
312684,684
324100,100
34418,418
410171,171
203287,287
66658,658
300862,862
458208,208
468788,788
372965,965
161385,385
473299,299
41868,868
405978,978
284175,175
188627,627
440580,580
396973,973
119563,563
223881,881
312764,764
458974,974
257051,51
195371,371
133961,961
73004,4
265457,457
183011,11
265864,864
408331,331
234446,446
372816,816
470645,645
190577,577
201889,889
67728,728
273850,850
104684,684
428469,469
153762,762
129514,514
20258,258
229680,680
270981,981
48704,704
462188,188
456509,509
276655,655
38118,118
195127,127
248115,115
451692,692
367625,625
454854,854
392121,121
384697,697
166511,511
421822,822
434800,800
449810,810
91718,718
279566,566
95727,727
152996,996
367170,170
18844,844
72189,189
78931,931
466799,799
427640,640
498657,657
228399,399
287343,343
181323,323
141266,266
70266,266
230298,298
165992,992
479457,457
25511,511
465661,661
108449,449
431111,111
79238,238
136534,534
459588,588
341508,508
87355,355
95453,453
445185,185
106658,658
347818,818
461135,135
374403,403
139158,158
430269,269
347897,897
455806,806
179714,714
393808,808
370204,204
92147,147
146005,5
31940,940
402145,145
468489,489
258834,834
87909,909
295884,884
333651,651
324802,802
93123,123
307809,809
138497,497
353218,218
13795,795
301349,349
27338,338
469834,834
327772,772
332812,812
334938,938
68510,510
281051,51
490622,622
467143,143
209318,318
139422,422
220019,19
116132,132
328551,551
265986,986
154617,617
439429,429
364042,42
341378,378
443822,822
70585,585
187501,501
451868,868
34246,246
228578,578
28124,124
472953,953
98543,543
79267,267
43984,984
99109,109
239713,713
157003,3
244098,98
76860,860
78767,767
103704,704
248668,668
459968,968
388040,40
438884,884
27636,636
494465,465
387014,14
142320,320
58780,780
318995,995
91222,222
52037,37
292934,934
300137,137
256419,419
28981,981
13146,146
212195,195
288142,142
224074,74
163252,252
16933,933
297556,556
157084,84
224689,689
391736,736
204866,866
376635,635
482936,936
424669,669
382123,123
107061,61
16915,915
271339,339
349271,271
235448,448
50897,897
384596,596
193160,160
415516,516
100805,805
309430,430
143388,388
303597,597
271801,801
117489,489
192988,988
403331,331
89397,397
40361,361
34034,34
422222,222
447470,470
229652,652
469533,533
62024,24
219984,984
226077,77
464632,632
45097,97
359951,951
84284,284
106346,346
132873,873
253277,277
169711,711
60040,40
375683,683
301820,820
53185,185
447804,804
94347,347
213965,965
269449,449
2069,69
395410,410
200811,811
482212,212
125173,173
268409,409
477561,561
119531,531
415432,432
137910,910
68034,34
9062,62
348640,640
431096,96
166695,695
399126,126
288816,816
187125,125
99215,215
207417,417
232725,725
8831,831
327815,815
354565,565
365540,540
461617,617
437568,568
272787,787
290474,474
424019,19
266006,6
3863,863
268832,832
142045,45
284758,758
362380,380
299981,981
214314,314
393704,704
482257,257
487876,876
75529,529
285287,287
147366,366
495854,854
330488,488
307331,331
58200,200
154098,98
204543,543
355472,472
202967,967
347935,935
57647,647
228674,674
175385,385
20668,668
359554,554
352175,175
35083,83
344853,853
183495,495
34761,761
136044,44
197982,982
54548,548
323885,885
311938,938
212988,988
463442,442
119526,526
317571,571
239375,375
283445,445
341613,613
22890,890
424084,84
148991,991
411266,266
129495,495
383299,299
52965,965
165197,197
97092,92
142006,6
305945,945
230306,306
357121,121
244670,670
275390,390
146868,868
155363,363
488477,477
136322,322
153581,581
445842,842
237447,447
397316,316
395770,770
153034,34
345137,137
159167,167
103065,65
45603,603
499084,84
373308,308
421716,716
160080,80
451711,711
97909,909
242270,270
169439,439
24650,650
251086,86
283195,195
494695,695
408012,12
141232,232
36835,835
332473,473
388915,915
388804,804
179057,57
472447,447
314555,555
370704,704
294784,784
462241,241
419869,869
235848,848
96644,644
3459,459
162354,354
411705,705
154881,881
189087,87
397554,554
424303,303
275811,811
252137,137
130789,789
261255,255
81946,946
325270,270
180355,355
95380,380
323568,568
410281,281
338922,922
317221,221
49082,82
97954,954
429395,395
183787,787
499426,426
180060,60
200439,439
458248,248
457270,270
489908,908
472259,259
11094,94
294439,439
184733,733
121734,734
458751,751
26074,74
296130,130
322677,677
282410,410
497805,805
297943,943
54573,573
92829,829
351074,74
464289,289
75286,286
26360,360
298894,894
711,711
345156,156
242863,863
224056,56
254252,252
1387,387
492016,16
394425,425
77659,659
359826,826
399369,369
424133,133
220541,541
63471,471
423032,32
380227,227
406052,52
203546,546
238497,497
301562,562
200725,725
476186,186
48762,762
263161,161
320015,15
352204,204
440631,631
449033,33
103359,359
263542,542
286790,790
47048,48
126881,881
334021,21
74470,470
7188,188
450041,41
336985,985
303582,582
245952,952
402771,771
15880,880
245468,468
290975,975
416273,273
39455,455
390212,212
302078,78
173040,40
250640,640
460356,356
288640,640
137999,999
58099,99
170790,790
370440,440
498548,548
301001,1
116062,62
217440,440
57045,45
170646,646
396869,869
300945,945
145892,892
374410,410
314631,631
481326,326
352854,854
133516,516
285624,624
62696,696
210709,709
307880,880
438098,98
100754,754
266723,723
339582,582
151387,387
24077,77
473427,427
137466,466
38305,305
58154,154
21960,960
69219,219
482850,850
469305,305
363509,509
399327,327
68143,143
153677,677
194896,896
168247,247
440630,630
13709,709
317617,617
155902,902
461995,995
350006,6
277967,967
109296,296
206138,138
48029,29
308230,230
60922,922
448181,181
390179,179
28260,260
260125,125
371389,389
426888,888
113724,724
339947,947
320770,770
411996,996
490337,337
214138,138
36106,106
356235,235
336931,931
434751,751
54290,290
359000,0
147958,958
431401,401
213671,671
127825,825
300914,914
289345,345
295675,675
210752,752
375903,903
65595,595
299070,70
227044,44
379957,957
292587,587
357292,292
489836,836
182952,952
198689,689
120763,763
327235,235
164894,894
481165,165
127065,65
203013,13
165759,759
99723,723
179485,485
273939,939
442039,39
380257,257
233351,351
378826,826
55103,103
368542,542
199570,570
264471,471
390235,235
897,897
275281,281
29913,913
206775,775
288293,293
477896,896
248791,791
74254,254
56194,194
256627,627
376676,676
88146,146
303592,592
198690,690
221668,668
120852,852
247774,774
488456,456
453943,943
439829,829
268131,131
299116,116
1634,634
129428,428
332967,967
246194,194
115117,117
137990,990
467066,66
6911,911
451288,288
383202,202
475337,337
87737,737
421274,274
46980,980
443875,875
306089,89
79975,975
466270,270
199425,425
318303,303
389396,396
214719,719
349196,196
376307,307
41826,826
264709,709
58549,549
260644,644
432685,685
475538,538
485532,532
208653,653
468276,276
185393,393
329055,55
259321,321
91716,716
169195,195
132149,149
30173,173
292011,11
221153,153
64005,5
467307,307
182829,829
14190,190
369613,613
303928,928
238016,16
382385,385
270863,863
289613,613
440310,310
462192,192
123461,461
238618,618
241075,75
390250,250
16059,59
359445,445
332993,993
6732,732
94493,493
290438,438
80777,777
100675,675
367543,543
493937,937
110706,706
157467,467
23342,342
66419,419
200510,510
129196,196
72912,912
393854,854
103678,678
195221,221
295569,569
80604,604
448899,899
4953,953
479043,43
421977,977
232668,668
145728,728
327905,905
492530,530
349861,861
411397,397
192509,509
189328,328
97824,824
220018,18
91067,67
59419,419
231912,912
211343,343
446422,422
58906,906
327790,790
42735,735
308026,26
311835,835
35870,870
487223,223
256723,723
136686,686
249162,162
441567,567
45404,404
74418,418
153189,189
194581,581
498969,969
138765,765
449475,475
238936,936
121590,590
462197,197
457183,183
392148,148
78846,846
232181,181
439715,715
398337,337
490972,972
39491,491
67358,358
444007,7
26701,701
335614,614
432573,573
492268,268
282899,899
368988,988
482404,404
321737,737
458356,356
48454,454
243646,646
312539,539
289963,963
329625,625
287931,931
157037,37
26937,937
246490,490
170006,6
197350,350
223579,579
234014,14
453039,39
21012,12
291188,188
55626,626
8011,11
5335,335
302018,18
110875,875
239857,857
486318,318
221113,113
482900,900
96530,530
245653,653
437732,732
351468,468
62196,196
70830,830
106701,701
262159,159
192811,811
404037,37
183665,665
453524,524
202352,352
127215,215
75771,771
144506,506
17195,195
92618,618
439795,795
170102,102
287387,387
459043,43
366834,834
42411,411
462306,306
338082,82
335966,966
115104,104
363829,829
175145,145
114748,748
259921,921
432722,722
264770,770
12405,405
47008,8
267428,428
423980,980
55137,137
209730,730
136278,278
8118,118
84192,192
489431,431
406550,550
53768,768
341114,114
77894,894
313905,905
403145,145
192589,589
416334,334
260939,939
79655,655
30038,38
466118,118
