id,value:
1592942,942
802380,380
4428607,607
2206080,80
3030198,198
4922616,616
4473074,74
4356287,287
1671531,531
697048,48
3717894,894
2785457,457
1995854,854
1144851,851
4547426,426
1262223,223
2736944,944
2561509,509
631355,355
3576748,748
4675217,217
1353893,893
4918743,743
3748557,557
707537,537
2381919,919
2298156,156
1754528,528
320835,835
2079437,437
4530214,214
261897,897
4714050,50
1460272,272
3549077,77
554187,187
3299697,697
186616,616
1179801,801
2584831,831
3935173,173
1519520,520
390495,495
2198702,702
2195855,855
1802623,623
4424980,980
2948846,846
582374,374
1405827,827
3920110,110
3240916,916
1387544,544
2885932,932
2237219,219
4642657,657
3296451,451
594241,241
3487418,418
577699,699
1136794,794
3444957,957
2041530,530
2029756,756
4628139,139
2711414,414
3965188,188
1021430,430
561152,152
36122,122
212780,780
4608417,417
2434682,682
3983120,120
4818890,890
1834700,700
2198145,145
4044786,786
4468685,685
2449,449
2370901,901
3840236,236
1970351,351
4527426,426
2338815,815
1224783,783
4822697,697
1270193,193
4844988,988
821692,692
4675778,778
2587445,445
2724166,166
378406,406
2988561,561
1196537,537
4176549,549
557983,983
2378279,279
684772,772
939801,801
847052,52
4117311,311
3634943,943
1746323,323
2339034,34
517544,544
3660293,293
4192441,441
4682426,426
745277,277
2428606,606
3317699,699
4524293,293
2627019,19
1354258,258
240361,361
4908318,318
957048,48
199761,761
854943,943
179695,695
2337056,56
2218733,733
1234390,390
655295,295
1730545,545
2791447,447
178296,296
32366,366
3460935,935
3743321,321
4516578,578
3157162,162
943228,228
3121547,547
2694271,271
2182891,891
1522759,759
3823298,298
3001555,555
2834047,47
3895807,807
2339664,664
1622862,862
1097994,994
2228864,864
4625503,503
2205741,741
2951382,382
3974139,139
3206413,413
4218048,48
4816602,602
4014362,362
1596403,403
1700340,340
3789949,949
3521503,503
465230,230
1178122,122
4597311,311
1278617,617
2844140,140
4835523,523
3716304,304
4732085,85
3896873,873
495358,358
531906,906
2537037,37
1196404,404
3974618,618
4571022,22
1009587,587
885176,176
1619935,935
1218892,892
4334475,475
4763771,771
3193039,39
3399041,41
2200683,683
1955897,897
4130333,333
2085014,14
3512862,862
2160744,744
98801,801
1296947,947
4074583,583
4718996,996
4342965,965
868666,666
2569451,451
2600597,597
2698949,949
4568578,578
1162535,535
493229,229
930653,653
4563281,281
616783,783
2260847,847
4281244,244
291067,67
1666348,348
1341356,356
4633532,532
583358,358
1505473,473
178725,725
419614,614
872545,545
4200829,829
1577672,672
3095067,67
1753009,9
4282421,421
2775642,642
1412047,47
322943,943
2839451,451
1177958,958
4643382,382
3807043,43
4953939,939
936002,2
2495224,224
562325,325
972322,322
162969,969
2887503,503
1782720,720
1091721,721
1565045,45
4894751,751
1651841,841
4957360,360
3678582,582
2750669,669
1824514,514
4448841,841
3618735,735
620763,763
3160672,672
73627,627
1823092,92
990095,95
3700825,825
3601787,787
98872,872
2134601,601
601355,355
3233481,481
3289599,599
2365277,277
2273109,109
334736,736
1448360,360
2787317,317
2905294,294
3473584,584
2458559,559
1087615,615
4824333,333
4943281,281
185311,311
2753398,398
397364,364
4512899,899
1945563,563
3476517,517
2402601,601
2590875,875
2519207,207
589286,286
3314187,187
4634126,126
1068089,89
3077148,148
1785206,206
2613297,297
1193770,770
1667744,744
3585367,367
4501353,353
3361979,979
4049119,119
3549045,45
4136762,762
4801376,376
1354869,869
2393929,929
3928126,126
232959,959
2037187,187
4747665,665
4362827,827
4872300,300
2513730,730
4739216,216
490587,587
4005939,939
180084,84
2000239,239
1005653,653
1238431,431
765343,343
844381,381
1281621,621
2478176,176
4564994,994
816928,928
4702757,757
2160650,650
1151002,2
161160,160
1668173,173
2860291,291
4008329,329
3788506,506
2301155,155
243930,930
1832026,26
3254152,152
766457,457
240366,366
3468449,449
1986573,573
3200607,607
4467224,224
2181548,548
2879685,685
4026775,775
3208369,369
2214863,863
4005315,315
750410,410
169782,782
512395,395
1700878,878
3892732,732
4778019,19
3891366,366
91542,542
4899602,602
1754916,916
3961745,745
4740544,544
2192696,696
162432,432
3055881,881
386696,696
279521,521
339653,653
2764987,987
3336453,453
2606483,483
1844388,388
1726025,25
4455379,379
4036018,18
2567029,29
2949005,5
2047155,155
665828,828
338813,813
2460753,753
2275194,194
2790630,630
3361208,208
1023906,906
3542330,330
3161515,515
3719106,106
2635174,174
1704107,107
1810027,27
